,lat,lon,ano,mes
8501,-7.2399375206127985,322.5,2012,6
8502,-7.2399375206127985,322.5,2012,7
8503,-7.2399375206127985,322.5,2012,8
8504,-7.2399375206127985,322.5,2012,9
8505,-7.2399375206127985,322.5,2012,10
8506,-7.2399375206127985,322.5,2012,11
8507,-7.2399375206127985,322.5,2012,12
8508,-7.2399375206127985,322.5,2013,1
8509,-7.2399375206127985,322.5,2013,2
8510,-7.2399375206127985,322.5,2013,3
8511,-7.2399375206127985,322.5,2013,4
8512,-7.2399375206127985,322.5,2013,5
8513,-7.2399375206127985,322.5,2013,6
8514,-7.2399375206127985,322.5,2013,7
8515,-7.2399375206127985,322.5,2013,8
8516,-7.2399375206127985,322.5,2013,9
8517,-7.2399375206127985,322.5,2013,10
8518,-7.2399375206127985,322.5,2013,11
8519,-7.2399375206127985,322.5,2013,12
8520,-7.2399375206127985,322.5,2014,1
8521,-7.2399375206127985,322.5,2014,2
8522,-7.2399375206127985,322.5,2014,3
8523,-7.2399375206127985,322.5,2014,4
8524,-7.2399375206127985,322.5,2014,5
8525,-7.2399375206127985,322.5,2014,6
8526,-7.2399375206127985,322.5,2014,7
8527,-7.2399375206127985,322.5,2014,8
8528,-7.2399375206127985,322.5,2014,9
8529,-7.2399375206127985,322.5,2014,10
8530,-7.2399375206127985,322.5,2014,11
8531,-7.2399375206127985,322.5,2014,12
8532,-7.2399375206127985,322.5,2015,1
8533,-7.2399375206127985,322.5,2015,2
8534,-7.2399375206127985,322.5,2015,3
8535,-7.2399375206127985,322.5,2015,4
8536,-7.2399375206127985,322.5,2015,5
8537,-7.2399375206127985,322.5,2015,6
8538,-7.2399375206127985,322.5,2015,7
8539,-7.2399375206127985,322.5,2015,8
8540,-7.2399375206127985,322.5,2015,9
8541,-7.2399375206127985,322.5,2015,10
8542,-7.2399375206127985,322.5,2015,11
8543,-7.2399375206127985,322.5,2015,12
8544,-7.2399375206127985,322.5,2016,1
8545,-7.2399375206127985,322.5,2016,2
8546,-7.2399375206127985,322.5,2016,3
8547,-7.2399375206127985,322.5,2016,4
8548,-7.2399375206127985,322.5,2016,5
8549,-7.2399375206127985,322.5,2016,6
8550,-7.2399375206127985,322.5,2016,7
8551,-7.2399375206127985,322.5,2016,8
8552,-7.2399375206127985,322.5,2016,9
8553,-7.2399375206127985,322.5,2016,10
8554,-7.2399375206127985,322.5,2016,11
8555,-7.2399375206127985,322.5,2016,12
8556,-7.2399375206127985,322.5,2017,1
8557,-7.2399375206127985,322.5,2017,2
8558,-7.2399375206127985,322.5,2017,3
8559,-7.2399375206127985,322.5,2017,4
8560,-7.2399375206127985,322.5,2017,5
8561,-7.2399375206127985,322.5,2017,6
8562,-7.2399375206127985,322.5,2017,7
8563,-7.2399375206127985,322.5,2017,8
8564,-7.2399375206127985,322.5,2017,9
8565,-7.2399375206127985,322.5,2017,10
8566,-7.2399375206127985,322.5,2017,11
8567,-7.2399375206127985,322.5,2017,12
8568,-7.2399375206127985,322.5,2018,1
8569,-7.2399375206127985,322.5,2018,2
8570,-7.2399375206127985,322.5,2018,3
8571,-7.2399375206127985,322.5,2018,4
8572,-7.2399375206127985,322.5,2018,5
8573,-7.2399375206127985,322.5,2018,6
8574,-7.2399375206127985,322.5,2018,7
8575,-7.2399375206127985,322.5,2018,8
8576,-7.2399375206127985,322.5,2018,9
8577,-7.2399375206127985,322.5,2018,10
8578,-7.2399375206127985,322.5,2018,11
8579,-7.2399375206127985,322.5,2018,12
8580,-7.2399375206127985,322.5,2019,1
8581,-7.2399375206127985,322.5,2019,2
8582,-7.2399375206127985,322.5,2019,3
8583,-7.2399375206127985,322.5,2019,4
8584,-7.2399375206127985,322.5,2019,5
8585,-7.2399375206127985,322.5,2019,6
8586,-7.2399375206127985,322.5,2019,7
8587,-7.2399375206127985,322.5,2019,8
8588,-7.2399375206127985,322.5,2019,9
8589,-7.2399375206127985,322.5,2019,10
8590,-7.2399375206127985,322.5,2019,11
8591,-7.2399375206127985,322.5,2019,12
8592,-7.2399375206127985,322.5,2020,1
8593,-7.2399375206127985,322.5,2020,2
8594,-7.2399375206127985,322.5,2020,3
8595,-7.2399375206127985,322.5,2020,4
8596,-7.2399375206127985,322.5,2020,5
8597,-7.2399375206127985,322.5,2020,6
8598,-7.2399375206127985,322.5,2020,7
8599,-7.2399375206127985,322.5,2020,8
8600,-7.2399375206127985,322.5,2020,9
8601,-7.2399375206127985,322.5,2020,10
8602,-7.2399375206127985,322.5,2020,11
8603,-7.2399375206127985,322.5,2020,12
8604,-7.2399375206127985,322.5,2021,1
8605,-7.2399375206127985,322.5,2021,2
8606,-7.2399375206127985,322.5,2021,3
8607,-7.2399375206127985,322.5,2021,4
8608,-7.2399375206127985,322.5,2021,5
8609,-7.2399375206127985,322.5,2021,6
8610,-7.2399375206127985,322.5,2021,7
8611,-7.2399375206127985,322.5,2021,8
8612,-7.2399375206127985,322.5,2021,9
8613,-7.2399375206127985,322.5,2021,10
8614,-7.2399375206127985,322.5,2021,11
8615,-7.2399375206127985,322.5,2021,12
8616,-7.2399375206127985,322.5,2022,1
8617,-7.2399375206127985,322.5,2022,2
8618,-7.2399375206127985,322.5,2022,3
8619,-7.2399375206127985,322.5,2022,4
8620,-7.2399375206127985,322.5,2022,5
8621,-7.2399375206127985,322.5,2022,6
8622,-7.2399375206127985,322.5,2022,7
8623,-7.2399375206127985,322.5,2022,8
8624,-7.2399375206127985,322.5,2022,9
8625,-7.2399375206127985,322.5,2022,10
8626,-7.2399375206127985,322.5,2022,11
8627,-7.2399375206127985,322.5,2022,12
8628,-7.2399375206127985,322.5,2023,1
8629,-7.2399375206127985,322.5,2023,2
8630,-7.2399375206127985,322.5,2023,3
8631,-7.2399375206127985,322.5,2023,4
8632,-7.2399375206127985,322.5,2023,5
8633,-7.2399375206127985,322.5,2023,6
8634,-7.2399375206127985,322.5,2023,7
8635,-7.2399375206127985,322.5,2023,8
8636,-7.2399375206127985,322.5,2023,9
8637,-7.2399375206127985,322.5,2023,10
8638,-7.2399375206127985,322.5,2023,11
8639,-7.2399375206127985,322.5,2023,12
8640,-7.2399375206127985,323.0,1994,1
8641,-7.2399375206127985,323.0,1994,2
8642,-7.2399375206127985,323.0,1994,3
8643,-7.2399375206127985,323.0,1994,4
8644,-7.2399375206127985,323.0,1994,5
8645,-7.2399375206127985,323.0,1994,6
8646,-7.2399375206127985,323.0,1994,7
8647,-7.2399375206127985,323.0,1994,8
8648,-7.2399375206127985,323.0,1994,9
8649,-7.2399375206127985,323.0,1994,10
8650,-7.2399375206127985,323.0,1994,11
8651,-7.2399375206127985,323.0,1994,12
8652,-7.2399375206127985,323.0,1995,1
8653,-7.2399375206127985,323.0,1995,2
8654,-7.2399375206127985,323.0,1995,3
8655,-7.2399375206127985,323.0,1995,4
8656,-7.2399375206127985,323.0,1995,5
8657,-7.2399375206127985,323.0,1995,6
8658,-7.2399375206127985,323.0,1995,7
8659,-7.2399375206127985,323.0,1995,8
8660,-7.2399375206127985,323.0,1995,9
8661,-7.2399375206127985,323.0,1995,10
8662,-7.2399375206127985,323.0,1995,11
8663,-7.2399375206127985,323.0,1995,12
8664,-7.2399375206127985,323.0,1996,1
8665,-7.2399375206127985,323.0,1996,2
8666,-7.2399375206127985,323.0,1996,3
8667,-7.2399375206127985,323.0,1996,4
8668,-7.2399375206127985,323.0,1996,5
8669,-7.2399375206127985,323.0,1996,6
8670,-7.2399375206127985,323.0,1996,7
8671,-7.2399375206127985,323.0,1996,8
8672,-7.2399375206127985,323.0,1996,9
8673,-7.2399375206127985,323.0,1996,10
8674,-7.2399375206127985,323.0,1996,11
8675,-7.2399375206127985,323.0,1996,12
8676,-7.2399375206127985,323.0,1997,1
8677,-7.2399375206127985,323.0,1997,2
8678,-7.2399375206127985,323.0,1997,3
8679,-7.2399375206127985,323.0,1997,4
8680,-7.2399375206127985,323.0,1997,5
8681,-7.2399375206127985,323.0,1997,6
8682,-7.2399375206127985,323.0,1997,7
8683,-7.2399375206127985,323.0,1997,8
8684,-7.2399375206127985,323.0,1997,9
8685,-7.2399375206127985,323.0,1997,10
8686,-7.2399375206127985,323.0,1997,11
8687,-7.2399375206127985,323.0,1997,12
8688,-7.2399375206127985,323.0,1998,1
8689,-7.2399375206127985,323.0,1998,2
8690,-7.2399375206127985,323.0,1998,3
8691,-7.2399375206127985,323.0,1998,4
8692,-7.2399375206127985,323.0,1998,5
8693,-7.2399375206127985,323.0,1998,6
8694,-7.2399375206127985,323.0,1998,7
8695,-7.2399375206127985,323.0,1998,8
8696,-7.2399375206127985,323.0,1998,9
8697,-7.2399375206127985,323.0,1998,10
8698,-7.2399375206127985,323.0,1998,11
8699,-7.2399375206127985,323.0,1998,12
8700,-7.2399375206127985,323.0,1999,1
8701,-7.2399375206127985,323.0,1999,2
8702,-7.2399375206127985,323.0,1999,3
8703,-7.2399375206127985,323.0,1999,4
8704,-7.2399375206127985,323.0,1999,5
8705,-7.2399375206127985,323.0,1999,6
8706,-7.2399375206127985,323.0,1999,7
8707,-7.2399375206127985,323.0,1999,8
8708,-7.2399375206127985,323.0,1999,9
8709,-7.2399375206127985,323.0,1999,10
8710,-7.2399375206127985,323.0,1999,11
8711,-7.2399375206127985,323.0,1999,12
8712,-7.2399375206127985,323.0,2000,1
8713,-7.2399375206127985,323.0,2000,2
8714,-7.2399375206127985,323.0,2000,3
8715,-7.2399375206127985,323.0,2000,4
8716,-7.2399375206127985,323.0,2000,5
8717,-7.2399375206127985,323.0,2000,6
8718,-7.2399375206127985,323.0,2000,7
8719,-7.2399375206127985,323.0,2000,8
8720,-7.2399375206127985,323.0,2000,9
8721,-7.2399375206127985,323.0,2000,10
8722,-7.2399375206127985,323.0,2000,11
8723,-7.2399375206127985,323.0,2000,12
8724,-7.2399375206127985,323.0,2001,1
8725,-7.2399375206127985,323.0,2001,2
8726,-7.2399375206127985,323.0,2001,3
8727,-7.2399375206127985,323.0,2001,4
8728,-7.2399375206127985,323.0,2001,5
8729,-7.2399375206127985,323.0,2001,6
8730,-7.2399375206127985,323.0,2001,7
8731,-7.2399375206127985,323.0,2001,8
8732,-7.2399375206127985,323.0,2001,9
8733,-7.2399375206127985,323.0,2001,10
8734,-7.2399375206127985,323.0,2001,11
8735,-7.2399375206127985,323.0,2001,12
8736,-7.2399375206127985,323.0,2002,1
8737,-7.2399375206127985,323.0,2002,2
8738,-7.2399375206127985,323.0,2002,3
8739,-7.2399375206127985,323.0,2002,4
8740,-7.2399375206127985,323.0,2002,5
8741,-7.2399375206127985,323.0,2002,6
8742,-7.2399375206127985,323.0,2002,7
8743,-7.2399375206127985,323.0,2002,8
8744,-7.2399375206127985,323.0,2002,9
8745,-7.2399375206127985,323.0,2002,10
8746,-7.2399375206127985,323.0,2002,11
8747,-7.2399375206127985,323.0,2002,12
8748,-7.2399375206127985,323.0,2003,1
8749,-7.2399375206127985,323.0,2003,2
8750,-7.2399375206127985,323.0,2003,3
8751,-7.2399375206127985,323.0,2003,4
8752,-7.2399375206127985,323.0,2003,5
8753,-7.2399375206127985,323.0,2003,6
8754,-7.2399375206127985,323.0,2003,7
8755,-7.2399375206127985,323.0,2003,8
8756,-7.2399375206127985,323.0,2003,9
8757,-7.2399375206127985,323.0,2003,10
8758,-7.2399375206127985,323.0,2003,11
8759,-7.2399375206127985,323.0,2003,12
8760,-7.2399375206127985,323.0,2004,1
8761,-7.2399375206127985,323.0,2004,2
8762,-7.2399375206127985,323.0,2004,3
8763,-7.2399375206127985,323.0,2004,4
8764,-7.2399375206127985,323.0,2004,5
8765,-7.2399375206127985,323.0,2004,6
8766,-7.2399375206127985,323.0,2004,7
8767,-7.2399375206127985,323.0,2004,8
8768,-7.2399375206127985,323.0,2004,9
8769,-7.2399375206127985,323.0,2004,10
8770,-7.2399375206127985,323.0,2004,11
8771,-7.2399375206127985,323.0,2004,12
8772,-7.2399375206127985,323.0,2005,1
8773,-7.2399375206127985,323.0,2005,2
8774,-7.2399375206127985,323.0,2005,3
8775,-7.2399375206127985,323.0,2005,4
8776,-7.2399375206127985,323.0,2005,5
8777,-7.2399375206127985,323.0,2005,6
8778,-7.2399375206127985,323.0,2005,7
8779,-7.2399375206127985,323.0,2005,8
8780,-7.2399375206127985,323.0,2005,9
8781,-7.2399375206127985,323.0,2005,10
8782,-7.2399375206127985,323.0,2005,11
8783,-7.2399375206127985,323.0,2005,12
8784,-7.2399375206127985,323.0,2006,1
8785,-7.2399375206127985,323.0,2006,2
8786,-7.2399375206127985,323.0,2006,3
8787,-7.2399375206127985,323.0,2006,4
8788,-7.2399375206127985,323.0,2006,5
8789,-7.2399375206127985,323.0,2006,6
8790,-7.2399375206127985,323.0,2006,7
8791,-7.2399375206127985,323.0,2006,8
8792,-7.2399375206127985,323.0,2006,9
8793,-7.2399375206127985,323.0,2006,10
8794,-7.2399375206127985,323.0,2006,11
8795,-7.2399375206127985,323.0,2006,12
8796,-7.2399375206127985,323.0,2007,1
8797,-7.2399375206127985,323.0,2007,2
8798,-7.2399375206127985,323.0,2007,3
8799,-7.2399375206127985,323.0,2007,4
8800,-7.2399375206127985,323.0,2007,5
8801,-7.2399375206127985,323.0,2007,6
8802,-7.2399375206127985,323.0,2007,7
8803,-7.2399375206127985,323.0,2007,8
8804,-7.2399375206127985,323.0,2007,9
8805,-7.2399375206127985,323.0,2007,10
8806,-7.2399375206127985,323.0,2007,11
8807,-7.2399375206127985,323.0,2007,12
8808,-7.2399375206127985,323.0,2008,1
8809,-7.2399375206127985,323.0,2008,2
8810,-7.2399375206127985,323.0,2008,3
8811,-7.2399375206127985,323.0,2008,4
8812,-7.2399375206127985,323.0,2008,5
8813,-7.2399375206127985,323.0,2008,6
8814,-7.2399375206127985,323.0,2008,7
8815,-7.2399375206127985,323.0,2008,8
8816,-7.2399375206127985,323.0,2008,9
8817,-7.2399375206127985,323.0,2008,10
8818,-7.2399375206127985,323.0,2008,11
8819,-7.2399375206127985,323.0,2008,12
8820,-7.2399375206127985,323.0,2009,1
8821,-7.2399375206127985,323.0,2009,2
8822,-7.2399375206127985,323.0,2009,3
8823,-7.2399375206127985,323.0,2009,4
8824,-7.2399375206127985,323.0,2009,5
8825,-7.2399375206127985,323.0,2009,6
8826,-7.2399375206127985,323.0,2009,7
8827,-7.2399375206127985,323.0,2009,8
8828,-7.2399375206127985,323.0,2009,9
8829,-7.2399375206127985,323.0,2009,10
8830,-7.2399375206127985,323.0,2009,11
8831,-7.2399375206127985,323.0,2009,12
8832,-7.2399375206127985,323.0,2010,1
8833,-7.2399375206127985,323.0,2010,2
8834,-7.2399375206127985,323.0,2010,3
8835,-7.2399375206127985,323.0,2010,4
8836,-7.2399375206127985,323.0,2010,5
8837,-7.2399375206127985,323.0,2010,6
8838,-7.2399375206127985,323.0,2010,7
8839,-7.2399375206127985,323.0,2010,8
8840,-7.2399375206127985,323.0,2010,9
8841,-7.2399375206127985,323.0,2010,10
8842,-7.2399375206127985,323.0,2010,11
8843,-7.2399375206127985,323.0,2010,12
8844,-7.2399375206127985,323.0,2011,1
8845,-7.2399375206127985,323.0,2011,2
8846,-7.2399375206127985,323.0,2011,3
8847,-7.2399375206127985,323.0,2011,4
8848,-7.2399375206127985,323.0,2011,5
8849,-7.2399375206127985,323.0,2011,6
8850,-7.2399375206127985,323.0,2011,7
8851,-7.2399375206127985,323.0,2011,8
8852,-7.2399375206127985,323.0,2011,9
8853,-7.2399375206127985,323.0,2011,10
8854,-7.2399375206127985,323.0,2011,11
8855,-7.2399375206127985,323.0,2011,12
8856,-7.2399375206127985,323.0,2012,1
8857,-7.2399375206127985,323.0,2012,2
8858,-7.2399375206127985,323.0,2012,3
8859,-7.2399375206127985,323.0,2012,4
8860,-7.2399375206127985,323.0,2012,5
8861,-7.2399375206127985,323.0,2012,6
8862,-7.2399375206127985,323.0,2012,7
8863,-7.2399375206127985,323.0,2012,8
8864,-7.2399375206127985,323.0,2012,9
8865,-7.2399375206127985,323.0,2012,10
8866,-7.2399375206127985,323.0,2012,11
8867,-7.2399375206127985,323.0,2012,12
8868,-7.2399375206127985,323.0,2013,1
8869,-7.2399375206127985,323.0,2013,2
8870,-7.2399375206127985,323.0,2013,3
8871,-7.2399375206127985,323.0,2013,4
8872,-7.2399375206127985,323.0,2013,5
8873,-7.2399375206127985,323.0,2013,6
8874,-7.2399375206127985,323.0,2013,7
8875,-7.2399375206127985,323.0,2013,8
8876,-7.2399375206127985,323.0,2013,9
8877,-7.2399375206127985,323.0,2013,10
8878,-7.2399375206127985,323.0,2013,11
8879,-7.2399375206127985,323.0,2013,12
8880,-7.2399375206127985,323.0,2014,1
8881,-7.2399375206127985,323.0,2014,2
8882,-7.2399375206127985,323.0,2014,3
8883,-7.2399375206127985,323.0,2014,4
8884,-7.2399375206127985,323.0,2014,5
8885,-7.2399375206127985,323.0,2014,6
8886,-7.2399375206127985,323.0,2014,7
8887,-7.2399375206127985,323.0,2014,8
8888,-7.2399375206127985,323.0,2014,9
8889,-7.2399375206127985,323.0,2014,10
8890,-7.2399375206127985,323.0,2014,11
8891,-7.2399375206127985,323.0,2014,12
8892,-7.2399375206127985,323.0,2015,1
8893,-7.2399375206127985,323.0,2015,2
8894,-7.2399375206127985,323.0,2015,3
8895,-7.2399375206127985,323.0,2015,4
8896,-7.2399375206127985,323.0,2015,5
8897,-7.2399375206127985,323.0,2015,6
8898,-7.2399375206127985,323.0,2015,7
8899,-7.2399375206127985,323.0,2015,8
8900,-7.2399375206127985,323.0,2015,9
8901,-7.2399375206127985,323.0,2015,10
8902,-7.2399375206127985,323.0,2015,11
8903,-7.2399375206127985,323.0,2015,12
8904,-7.2399375206127985,323.0,2016,1
8905,-7.2399375206127985,323.0,2016,2
8906,-7.2399375206127985,323.0,2016,3
8907,-7.2399375206127985,323.0,2016,4
8908,-7.2399375206127985,323.0,2016,5
8909,-7.2399375206127985,323.0,2016,6
8910,-7.2399375206127985,323.0,2016,7
8911,-7.2399375206127985,323.0,2016,8
8912,-7.2399375206127985,323.0,2016,9
8913,-7.2399375206127985,323.0,2016,10
8914,-7.2399375206127985,323.0,2016,11
8915,-7.2399375206127985,323.0,2016,12
8916,-7.2399375206127985,323.0,2017,1
8917,-7.2399375206127985,323.0,2017,2
8918,-7.2399375206127985,323.0,2017,3
8919,-7.2399375206127985,323.0,2017,4
8920,-7.2399375206127985,323.0,2017,5
8921,-7.2399375206127985,323.0,2017,6
8922,-7.2399375206127985,323.0,2017,7
8923,-7.2399375206127985,323.0,2017,8
8924,-7.2399375206127985,323.0,2017,9
8925,-7.2399375206127985,323.0,2017,10
8926,-7.2399375206127985,323.0,2017,11
8927,-7.2399375206127985,323.0,2017,12
8928,-7.2399375206127985,323.0,2018,1
8929,-7.2399375206127985,323.0,2018,2
8930,-7.2399375206127985,323.0,2018,3
8931,-7.2399375206127985,323.0,2018,4
8932,-7.2399375206127985,323.0,2018,5
8933,-7.2399375206127985,323.0,2018,6
8934,-7.2399375206127985,323.0,2018,7
