,lat,lon,ano,mes,pnt
11002,-6.740631489359108,321.0,2010,11,-6.740631489359108;321.0
11003,-6.740631489359108,321.0,2010,12,-6.740631489359108;321.0
11004,-6.740631489359108,321.0,2011,1,-6.740631489359108;321.0
11005,-6.740631489359108,321.0,2011,2,-6.740631489359108;321.0
11006,-6.740631489359108,321.0,2011,3,-6.740631489359108;321.0
11007,-6.740631489359108,321.0,2011,4,-6.740631489359108;321.0
11008,-6.740631489359108,321.0,2011,5,-6.740631489359108;321.0
11009,-6.740631489359108,321.0,2011,6,-6.740631489359108;321.0
11010,-6.740631489359108,321.0,2011,7,-6.740631489359108;321.0
11011,-6.740631489359108,321.0,2011,8,-6.740631489359108;321.0
11012,-6.740631489359108,321.0,2011,9,-6.740631489359108;321.0
11013,-6.740631489359108,321.0,2011,10,-6.740631489359108;321.0
11014,-6.740631489359108,321.0,2011,11,-6.740631489359108;321.0
11015,-6.740631489359108,321.0,2011,12,-6.740631489359108;321.0
11016,-6.740631489359108,321.0,2012,1,-6.740631489359108;321.0
11017,-6.740631489359108,321.0,2012,2,-6.740631489359108;321.0
11018,-6.740631489359108,321.0,2012,3,-6.740631489359108;321.0
11019,-6.740631489359108,321.0,2012,4,-6.740631489359108;321.0
11020,-6.740631489359108,321.0,2012,5,-6.740631489359108;321.0
11021,-6.740631489359108,321.0,2012,6,-6.740631489359108;321.0
11022,-6.740631489359108,321.0,2012,7,-6.740631489359108;321.0
11023,-6.740631489359108,321.0,2012,8,-6.740631489359108;321.0
11024,-6.740631489359108,321.0,2012,9,-6.740631489359108;321.0
11025,-6.740631489359108,321.0,2012,10,-6.740631489359108;321.0
11026,-6.740631489359108,321.0,2012,11,-6.740631489359108;321.0
11027,-6.740631489359108,321.0,2012,12,-6.740631489359108;321.0
11028,-6.740631489359108,321.0,2013,1,-6.740631489359108;321.0
11029,-6.740631489359108,321.0,2013,2,-6.740631489359108;321.0
11030,-6.740631489359108,321.0,2013,3,-6.740631489359108;321.0
11031,-6.740631489359108,321.0,2013,4,-6.740631489359108;321.0
11032,-6.740631489359108,321.0,2013,5,-6.740631489359108;321.0
11033,-6.740631489359108,321.0,2013,6,-6.740631489359108;321.0
11034,-6.740631489359108,321.0,2013,7,-6.740631489359108;321.0
11035,-6.740631489359108,321.0,2013,8,-6.740631489359108;321.0
11036,-6.740631489359108,321.0,2013,9,-6.740631489359108;321.0
11037,-6.740631489359108,321.0,2013,10,-6.740631489359108;321.0
11038,-6.740631489359108,321.0,2013,11,-6.740631489359108;321.0
11039,-6.740631489359108,321.0,2013,12,-6.740631489359108;321.0
11040,-6.740631489359108,321.0,2014,1,-6.740631489359108;321.0
11041,-6.740631489359108,321.0,2014,2,-6.740631489359108;321.0
11042,-6.740631489359108,321.0,2014,3,-6.740631489359108;321.0
11043,-6.740631489359108,321.0,2014,4,-6.740631489359108;321.0
11044,-6.740631489359108,321.0,2014,5,-6.740631489359108;321.0
11045,-6.740631489359108,321.0,2014,6,-6.740631489359108;321.0
11046,-6.740631489359108,321.0,2014,7,-6.740631489359108;321.0
11047,-6.740631489359108,321.0,2014,8,-6.740631489359108;321.0
11048,-6.740631489359108,321.0,2014,9,-6.740631489359108;321.0
11049,-6.740631489359108,321.0,2014,10,-6.740631489359108;321.0
11050,-6.740631489359108,321.0,2014,11,-6.740631489359108;321.0
11051,-6.740631489359108,321.0,2014,12,-6.740631489359108;321.0
11052,-6.740631489359108,321.0,2015,1,-6.740631489359108;321.0
11053,-6.740631489359108,321.0,2015,2,-6.740631489359108;321.0
11054,-6.740631489359108,321.0,2015,3,-6.740631489359108;321.0
11055,-6.740631489359108,321.0,2015,4,-6.740631489359108;321.0
11056,-6.740631489359108,321.0,2015,5,-6.740631489359108;321.0
11057,-6.740631489359108,321.0,2015,6,-6.740631489359108;321.0
11058,-6.740631489359108,321.0,2015,7,-6.740631489359108;321.0
11059,-6.740631489359108,321.0,2015,8,-6.740631489359108;321.0
11060,-6.740631489359108,321.0,2015,9,-6.740631489359108;321.0
11061,-6.740631489359108,321.0,2015,10,-6.740631489359108;321.0
11062,-6.740631489359108,321.0,2015,11,-6.740631489359108;321.0
11063,-6.740631489359108,321.0,2015,12,-6.740631489359108;321.0
11064,-6.740631489359108,321.0,2016,1,-6.740631489359108;321.0
11065,-6.740631489359108,321.0,2016,2,-6.740631489359108;321.0
11066,-6.740631489359108,321.0,2016,3,-6.740631489359108;321.0
11067,-6.740631489359108,321.0,2016,4,-6.740631489359108;321.0
11068,-6.740631489359108,321.0,2016,5,-6.740631489359108;321.0
11069,-6.740631489359108,321.0,2016,6,-6.740631489359108;321.0
11070,-6.740631489359108,321.0,2016,7,-6.740631489359108;321.0
11071,-6.740631489359108,321.0,2016,8,-6.740631489359108;321.0
11072,-6.740631489359108,321.0,2016,9,-6.740631489359108;321.0
11073,-6.740631489359108,321.0,2016,10,-6.740631489359108;321.0
11074,-6.740631489359108,321.0,2016,11,-6.740631489359108;321.0
11075,-6.740631489359108,321.0,2016,12,-6.740631489359108;321.0
11076,-6.740631489359108,321.0,2017,1,-6.740631489359108;321.0
11077,-6.740631489359108,321.0,2017,2,-6.740631489359108;321.0
11078,-6.740631489359108,321.0,2017,3,-6.740631489359108;321.0
11079,-6.740631489359108,321.0,2017,4,-6.740631489359108;321.0
11080,-6.740631489359108,321.0,2017,5,-6.740631489359108;321.0
11081,-6.740631489359108,321.0,2017,6,-6.740631489359108;321.0
11082,-6.740631489359108,321.0,2017,7,-6.740631489359108;321.0
11083,-6.740631489359108,321.0,2017,8,-6.740631489359108;321.0
11084,-6.740631489359108,321.0,2017,9,-6.740631489359108;321.0
11085,-6.740631489359108,321.0,2017,10,-6.740631489359108;321.0
11086,-6.740631489359108,321.0,2017,11,-6.740631489359108;321.0
11087,-6.740631489359108,321.0,2017,12,-6.740631489359108;321.0
11088,-6.740631489359108,321.0,2018,1,-6.740631489359108;321.0
11089,-6.740631489359108,321.0,2018,2,-6.740631489359108;321.0
11090,-6.740631489359108,321.0,2018,3,-6.740631489359108;321.0
11091,-6.740631489359108,321.0,2018,4,-6.740631489359108;321.0
11092,-6.740631489359108,321.0,2018,5,-6.740631489359108;321.0
11093,-6.740631489359108,321.0,2018,6,-6.740631489359108;321.0
11094,-6.740631489359108,321.0,2018,7,-6.740631489359108;321.0
11095,-6.740631489359108,321.0,2018,8,-6.740631489359108;321.0
11096,-6.740631489359108,321.0,2018,9,-6.740631489359108;321.0
11097,-6.740631489359108,321.0,2018,10,-6.740631489359108;321.0
11098,-6.740631489359108,321.0,2018,11,-6.740631489359108;321.0
11099,-6.740631489359108,321.0,2018,12,-6.740631489359108;321.0
11100,-6.740631489359108,321.0,2019,1,-6.740631489359108;321.0
11101,-6.740631489359108,321.0,2019,2,-6.740631489359108;321.0
11102,-6.740631489359108,321.0,2019,3,-6.740631489359108;321.0
11103,-6.740631489359108,321.0,2019,4,-6.740631489359108;321.0
11104,-6.740631489359108,321.0,2019,5,-6.740631489359108;321.0
11105,-6.740631489359108,321.0,2019,6,-6.740631489359108;321.0
11106,-6.740631489359108,321.0,2019,7,-6.740631489359108;321.0
11107,-6.740631489359108,321.0,2019,8,-6.740631489359108;321.0
11108,-6.740631489359108,321.0,2019,9,-6.740631489359108;321.0
11109,-6.740631489359108,321.0,2019,10,-6.740631489359108;321.0
11110,-6.740631489359108,321.0,2019,11,-6.740631489359108;321.0
11111,-6.740631489359108,321.0,2019,12,-6.740631489359108;321.0
11112,-6.740631489359108,321.0,2020,1,-6.740631489359108;321.0
11113,-6.740631489359108,321.0,2020,2,-6.740631489359108;321.0
11114,-6.740631489359108,321.0,2020,3,-6.740631489359108;321.0
11115,-6.740631489359108,321.0,2020,4,-6.740631489359108;321.0
11116,-6.740631489359108,321.0,2020,5,-6.740631489359108;321.0
11117,-6.740631489359108,321.0,2020,6,-6.740631489359108;321.0
11118,-6.740631489359108,321.0,2020,7,-6.740631489359108;321.0
11119,-6.740631489359108,321.0,2020,8,-6.740631489359108;321.0
11120,-6.740631489359108,321.0,2020,9,-6.740631489359108;321.0
11121,-6.740631489359108,321.0,2020,10,-6.740631489359108;321.0
11122,-6.740631489359108,321.0,2020,11,-6.740631489359108;321.0
11123,-6.740631489359108,321.0,2020,12,-6.740631489359108;321.0
11124,-6.740631489359108,321.0,2021,1,-6.740631489359108;321.0
11125,-6.740631489359108,321.0,2021,2,-6.740631489359108;321.0
11126,-6.740631489359108,321.0,2021,3,-6.740631489359108;321.0
11127,-6.740631489359108,321.0,2021,4,-6.740631489359108;321.0
11128,-6.740631489359108,321.0,2021,5,-6.740631489359108;321.0
11129,-6.740631489359108,321.0,2021,6,-6.740631489359108;321.0
11130,-6.740631489359108,321.0,2021,7,-6.740631489359108;321.0
11131,-6.740631489359108,321.0,2021,8,-6.740631489359108;321.0
11132,-6.740631489359108,321.0,2021,9,-6.740631489359108;321.0
11133,-6.740631489359108,321.0,2021,10,-6.740631489359108;321.0
11134,-6.740631489359108,321.0,2021,11,-6.740631489359108;321.0
11135,-6.740631489359108,321.0,2021,12,-6.740631489359108;321.0
11136,-6.740631489359108,321.0,2022,1,-6.740631489359108;321.0
11137,-6.740631489359108,321.0,2022,2,-6.740631489359108;321.0
11138,-6.740631489359108,321.0,2022,3,-6.740631489359108;321.0
11139,-6.740631489359108,321.0,2022,4,-6.740631489359108;321.0
11140,-6.740631489359108,321.0,2022,5,-6.740631489359108;321.0
11141,-6.740631489359108,321.0,2022,6,-6.740631489359108;321.0
11142,-6.740631489359108,321.0,2022,7,-6.740631489359108;321.0
11143,-6.740631489359108,321.0,2022,8,-6.740631489359108;321.0
11144,-6.740631489359108,321.0,2022,9,-6.740631489359108;321.0
11145,-6.740631489359108,321.0,2022,10,-6.740631489359108;321.0
11146,-6.740631489359108,321.0,2022,11,-6.740631489359108;321.0
11147,-6.740631489359108,321.0,2022,12,-6.740631489359108;321.0
11148,-6.740631489359108,321.0,2023,1,-6.740631489359108;321.0
11149,-6.740631489359108,321.0,2023,2,-6.740631489359108;321.0
11150,-6.740631489359108,321.0,2023,3,-6.740631489359108;321.0
11151,-6.740631489359108,321.0,2023,4,-6.740631489359108;321.0
11152,-6.740631489359108,321.0,2023,5,-6.740631489359108;321.0
11153,-6.740631489359108,321.0,2023,6,-6.740631489359108;321.0
11154,-6.740631489359108,321.0,2023,7,-6.740631489359108;321.0
11155,-6.740631489359108,321.0,2023,8,-6.740631489359108;321.0
11156,-6.740631489359108,321.0,2023,9,-6.740631489359108;321.0
11157,-6.740631489359108,321.0,2023,10,-6.740631489359108;321.0
11158,-6.740631489359108,321.0,2023,11,-6.740631489359108;321.0
11159,-6.740631489359108,321.0,2023,12,-6.740631489359108;321.0
11160,-6.740631489359108,321.5,1994,1,-6.740631489359108;321.5
11161,-6.740631489359108,321.5,1994,2,-6.740631489359108;321.5
11162,-6.740631489359108,321.5,1994,3,-6.740631489359108;321.5
11163,-6.740631489359108,321.5,1994,4,-6.740631489359108;321.5
11164,-6.740631489359108,321.5,1994,5,-6.740631489359108;321.5
11165,-6.740631489359108,321.5,1994,6,-6.740631489359108;321.5
11166,-6.740631489359108,321.5,1994,7,-6.740631489359108;321.5
11167,-6.740631489359108,321.5,1994,8,-6.740631489359108;321.5
11168,-6.740631489359108,321.5,1994,9,-6.740631489359108;321.5
11169,-6.740631489359108,321.5,1994,10,-6.740631489359108;321.5
11170,-6.740631489359108,321.5,1994,11,-6.740631489359108;321.5
11171,-6.740631489359108,321.5,1994,12,-6.740631489359108;321.5
11172,-6.740631489359108,321.5,1995,1,-6.740631489359108;321.5
11173,-6.740631489359108,321.5,1995,2,-6.740631489359108;321.5
11174,-6.740631489359108,321.5,1995,3,-6.740631489359108;321.5
11175,-6.740631489359108,321.5,1995,4,-6.740631489359108;321.5
11176,-6.740631489359108,321.5,1995,5,-6.740631489359108;321.5
11177,-6.740631489359108,321.5,1995,6,-6.740631489359108;321.5
11178,-6.740631489359108,321.5,1995,7,-6.740631489359108;321.5
11179,-6.740631489359108,321.5,1995,8,-6.740631489359108;321.5
11180,-6.740631489359108,321.5,1995,9,-6.740631489359108;321.5
11181,-6.740631489359108,321.5,1995,10,-6.740631489359108;321.5
11182,-6.740631489359108,321.5,1995,11,-6.740631489359108;321.5
11183,-6.740631489359108,321.5,1995,12,-6.740631489359108;321.5
11184,-6.740631489359108,321.5,1996,1,-6.740631489359108;321.5
11185,-6.740631489359108,321.5,1996,2,-6.740631489359108;321.5
11186,-6.740631489359108,321.5,1996,3,-6.740631489359108;321.5
11187,-6.740631489359108,321.5,1996,4,-6.740631489359108;321.5
11188,-6.740631489359108,321.5,1996,5,-6.740631489359108;321.5
11189,-6.740631489359108,321.5,1996,6,-6.740631489359108;321.5
11190,-6.740631489359108,321.5,1996,7,-6.740631489359108;321.5
11191,-6.740631489359108,321.5,1996,8,-6.740631489359108;321.5
11192,-6.740631489359108,321.5,1996,9,-6.740631489359108;321.5
11193,-6.740631489359108,321.5,1996,10,-6.740631489359108;321.5
11194,-6.740631489359108,321.5,1996,11,-6.740631489359108;321.5
11195,-6.740631489359108,321.5,1996,12,-6.740631489359108;321.5
11196,-6.740631489359108,321.5,1997,1,-6.740631489359108;321.5
11197,-6.740631489359108,321.5,1997,2,-6.740631489359108;321.5
11198,-6.740631489359108,321.5,1997,3,-6.740631489359108;321.5
11199,-6.740631489359108,321.5,1997,4,-6.740631489359108;321.5
11200,-6.740631489359108,321.5,1997,5,-6.740631489359108;321.5
11201,-6.740631489359108,321.5,1997,6,-6.740631489359108;321.5
11202,-6.740631489359108,321.5,1997,7,-6.740631489359108;321.5
11203,-6.740631489359108,321.5,1997,8,-6.740631489359108;321.5
11204,-6.740631489359108,321.5,1997,9,-6.740631489359108;321.5
11205,-6.740631489359108,321.5,1997,10,-6.740631489359108;321.5
11206,-6.740631489359108,321.5,1997,11,-6.740631489359108;321.5
11207,-6.740631489359108,321.5,1997,12,-6.740631489359108;321.5
11208,-6.740631489359108,321.5,1998,1,-6.740631489359108;321.5
11209,-6.740631489359108,321.5,1998,2,-6.740631489359108;321.5
11210,-6.740631489359108,321.5,1998,3,-6.740631489359108;321.5
11211,-6.740631489359108,321.5,1998,4,-6.740631489359108;321.5
11212,-6.740631489359108,321.5,1998,5,-6.740631489359108;321.5
11213,-6.740631489359108,321.5,1998,6,-6.740631489359108;321.5
11214,-6.740631489359108,321.5,1998,7,-6.740631489359108;321.5
11215,-6.740631489359108,321.5,1998,8,-6.740631489359108;321.5
11216,-6.740631489359108,321.5,1998,9,-6.740631489359108;321.5
11217,-6.740631489359108,321.5,1998,10,-6.740631489359108;321.5
11218,-6.740631489359108,321.5,1998,11,-6.740631489359108;321.5
11219,-6.740631489359108,321.5,1998,12,-6.740631489359108;321.5
11220,-6.740631489359108,321.5,1999,1,-6.740631489359108;321.5
11221,-6.740631489359108,321.5,1999,2,-6.740631489359108;321.5
11222,-6.740631489359108,321.5,1999,3,-6.740631489359108;321.5
11223,-6.740631489359108,321.5,1999,4,-6.740631489359108;321.5
11224,-6.740631489359108,321.5,1999,5,-6.740631489359108;321.5
11225,-6.740631489359108,321.5,1999,6,-6.740631489359108;321.5
11226,-6.740631489359108,321.5,1999,7,-6.740631489359108;321.5
11227,-6.740631489359108,321.5,1999,8,-6.740631489359108;321.5
11228,-6.740631489359108,321.5,1999,9,-6.740631489359108;321.5
11229,-6.740631489359108,321.5,1999,10,-6.740631489359108;321.5
11230,-6.740631489359108,321.5,1999,11,-6.740631489359108;321.5
11231,-6.740631489359108,321.5,1999,12,-6.740631489359108;321.5
11232,-6.740631489359108,321.5,2000,1,-6.740631489359108;321.5
11233,-6.740631489359108,321.5,2000,2,-6.740631489359108;321.5
11234,-6.740631489359108,321.5,2000,3,-6.740631489359108;321.5
11235,-6.740631489359108,321.5,2000,4,-6.740631489359108;321.5
11236,-6.740631489359108,321.5,2000,5,-6.740631489359108;321.5
11237,-6.740631489359108,321.5,2000,6,-6.740631489359108;321.5
11238,-6.740631489359108,321.5,2000,7,-6.740631489359108;321.5
11239,-6.740631489359108,321.5,2000,8,-6.740631489359108;321.5
11240,-6.740631489359108,321.5,2000,9,-6.740631489359108;321.5
11241,-6.740631489359108,321.5,2000,10,-6.740631489359108;321.5
11242,-6.740631489359108,321.5,2000,11,-6.740631489359108;321.5
11243,-6.740631489359108,321.5,2000,12,-6.740631489359108;321.5
11244,-6.740631489359108,321.5,2001,1,-6.740631489359108;321.5
11245,-6.740631489359108,321.5,2001,2,-6.740631489359108;321.5
11246,-6.740631489359108,321.5,2001,3,-6.740631489359108;321.5
11247,-6.740631489359108,321.5,2001,4,-6.740631489359108;321.5
11248,-6.740631489359108,321.5,2001,5,-6.740631489359108;321.5
11249,-6.740631489359108,321.5,2001,6,-6.740631489359108;321.5
11250,-6.740631489359108,321.5,2001,7,-6.740631489359108;321.5
11251,-6.740631489359108,321.5,2001,8,-6.740631489359108;321.5
11252,-6.740631489359108,321.5,2001,9,-6.740631489359108;321.5
11253,-6.740631489359108,321.5,2001,10,-6.740631489359108;321.5
11254,-6.740631489359108,321.5,2001,11,-6.740631489359108;321.5
11255,-6.740631489359108,321.5,2001,12,-6.740631489359108;321.5
11256,-6.740631489359108,321.5,2002,1,-6.740631489359108;321.5
11257,-6.740631489359108,321.5,2002,2,-6.740631489359108;321.5
11258,-6.740631489359108,321.5,2002,3,-6.740631489359108;321.5
11259,-6.740631489359108,321.5,2002,4,-6.740631489359108;321.5
11260,-6.740631489359108,321.5,2002,5,-6.740631489359108;321.5
11261,-6.740631489359108,321.5,2002,6,-6.740631489359108;321.5
11262,-6.740631489359108,321.5,2002,7,-6.740631489359108;321.5
11263,-6.740631489359108,321.5,2002,8,-6.740631489359108;321.5
11264,-6.740631489359108,321.5,2002,9,-6.740631489359108;321.5
11265,-6.740631489359108,321.5,2002,10,-6.740631489359108;321.5
11266,-6.740631489359108,321.5,2002,11,-6.740631489359108;321.5
11267,-6.740631489359108,321.5,2002,12,-6.740631489359108;321.5
11268,-6.740631489359108,321.5,2003,1,-6.740631489359108;321.5
11269,-6.740631489359108,321.5,2003,2,-6.740631489359108;321.5
11270,-6.740631489359108,321.5,2003,3,-6.740631489359108;321.5
11271,-6.740631489359108,321.5,2003,4,-6.740631489359108;321.5
11272,-6.740631489359108,321.5,2003,5,-6.740631489359108;321.5
11273,-6.740631489359108,321.5,2003,6,-6.740631489359108;321.5
11274,-6.740631489359108,321.5,2003,7,-6.740631489359108;321.5
11275,-6.740631489359108,321.5,2003,8,-6.740631489359108;321.5
11276,-6.740631489359108,321.5,2003,9,-6.740631489359108;321.5
11277,-6.740631489359108,321.5,2003,10,-6.740631489359108;321.5
11278,-6.740631489359108,321.5,2003,11,-6.740631489359108;321.5
11279,-6.740631489359108,321.5,2003,12,-6.740631489359108;321.5
11280,-6.740631489359108,321.5,2004,1,-6.740631489359108;321.5
11281,-6.740631489359108,321.5,2004,2,-6.740631489359108;321.5
11282,-6.740631489359108,321.5,2004,3,-6.740631489359108;321.5
11283,-6.740631489359108,321.5,2004,4,-6.740631489359108;321.5
11284,-6.740631489359108,321.5,2004,5,-6.740631489359108;321.5
11285,-6.740631489359108,321.5,2004,6,-6.740631489359108;321.5
11286,-6.740631489359108,321.5,2004,7,-6.740631489359108;321.5
11287,-6.740631489359108,321.5,2004,8,-6.740631489359108;321.5
11288,-6.740631489359108,321.5,2004,9,-6.740631489359108;321.5
11289,-6.740631489359108,321.5,2004,10,-6.740631489359108;321.5
11290,-6.740631489359108,321.5,2004,11,-6.740631489359108;321.5
11291,-6.740631489359108,321.5,2004,12,-6.740631489359108;321.5
11292,-6.740631489359108,321.5,2005,1,-6.740631489359108;321.5
11293,-6.740631489359108,321.5,2005,2,-6.740631489359108;321.5
11294,-6.740631489359108,321.5,2005,3,-6.740631489359108;321.5
11295,-6.740631489359108,321.5,2005,4,-6.740631489359108;321.5
11296,-6.740631489359108,321.5,2005,5,-6.740631489359108;321.5
11297,-6.740631489359108,321.5,2005,6,-6.740631489359108;321.5
11298,-6.740631489359108,321.5,2005,7,-6.740631489359108;321.5
11299,-6.740631489359108,321.5,2005,8,-6.740631489359108;321.5
11300,-6.740631489359108,321.5,2005,9,-6.740631489359108;321.5
11301,-6.740631489359108,321.5,2005,10,-6.740631489359108;321.5
11302,-6.740631489359108,321.5,2005,11,-6.740631489359108;321.5
11303,-6.740631489359108,321.5,2005,12,-6.740631489359108;321.5
11304,-6.740631489359108,321.5,2006,1,-6.740631489359108;321.5
11305,-6.740631489359108,321.5,2006,2,-6.740631489359108;321.5
11306,-6.740631489359108,321.5,2006,3,-6.740631489359108;321.5
11307,-6.740631489359108,321.5,2006,4,-6.740631489359108;321.5
11308,-6.740631489359108,321.5,2006,5,-6.740631489359108;321.5
11309,-6.740631489359108,321.5,2006,6,-6.740631489359108;321.5
11310,-6.740631489359108,321.5,2006,7,-6.740631489359108;321.5
11311,-6.740631489359108,321.5,2006,8,-6.740631489359108;321.5
11312,-6.740631489359108,321.5,2006,9,-6.740631489359108;321.5
11313,-6.740631489359108,321.5,2006,10,-6.740631489359108;321.5
11314,-6.740631489359108,321.5,2006,11,-6.740631489359108;321.5
11315,-6.740631489359108,321.5,2006,12,-6.740631489359108;321.5
11316,-6.740631489359108,321.5,2007,1,-6.740631489359108;321.5
11317,-6.740631489359108,321.5,2007,2,-6.740631489359108;321.5
11318,-6.740631489359108,321.5,2007,3,-6.740631489359108;321.5
11319,-6.740631489359108,321.5,2007,4,-6.740631489359108;321.5
11320,-6.740631489359108,321.5,2007,5,-6.740631489359108;321.5
11321,-6.740631489359108,321.5,2007,6,-6.740631489359108;321.5
11322,-6.740631489359108,321.5,2007,7,-6.740631489359108;321.5
11323,-6.740631489359108,321.5,2007,8,-6.740631489359108;321.5
11324,-6.740631489359108,321.5,2007,9,-6.740631489359108;321.5
11325,-6.740631489359108,321.5,2007,10,-6.740631489359108;321.5
11326,-6.740631489359108,321.5,2007,11,-6.740631489359108;321.5
11327,-6.740631489359108,321.5,2007,12,-6.740631489359108;321.5
11328,-6.740631489359108,321.5,2008,1,-6.740631489359108;321.5
11329,-6.740631489359108,321.5,2008,2,-6.740631489359108;321.5
11330,-6.740631489359108,321.5,2008,3,-6.740631489359108;321.5
11331,-6.740631489359108,321.5,2008,4,-6.740631489359108;321.5
11332,-6.740631489359108,321.5,2008,5,-6.740631489359108;321.5
11333,-6.740631489359108,321.5,2008,6,-6.740631489359108;321.5
11334,-6.740631489359108,321.5,2008,7,-6.740631489359108;321.5
11335,-6.740631489359108,321.5,2008,8,-6.740631489359108;321.5
11336,-6.740631489359108,321.5,2008,9,-6.740631489359108;321.5
11337,-6.740631489359108,321.5,2008,10,-6.740631489359108;321.5
11338,-6.740631489359108,321.5,2008,11,-6.740631489359108;321.5
11339,-6.740631489359108,321.5,2008,12,-6.740631489359108;321.5
11340,-6.740631489359108,321.5,2009,1,-6.740631489359108;321.5
11341,-6.740631489359108,321.5,2009,2,-6.740631489359108;321.5
11342,-6.740631489359108,321.5,2009,3,-6.740631489359108;321.5
11343,-6.740631489359108,321.5,2009,4,-6.740631489359108;321.5
11344,-6.740631489359108,321.5,2009,5,-6.740631489359108;321.5
11345,-6.740631489359108,321.5,2009,6,-6.740631489359108;321.5
11346,-6.740631489359108,321.5,2009,7,-6.740631489359108;321.5
11347,-6.740631489359108,321.5,2009,8,-6.740631489359108;321.5
11348,-6.740631489359108,321.5,2009,9,-6.740631489359108;321.5
11349,-6.740631489359108,321.5,2009,10,-6.740631489359108;321.5
11350,-6.740631489359108,321.5,2009,11,-6.740631489359108;321.5
11351,-6.740631489359108,321.5,2009,12,-6.740631489359108;321.5
11352,-6.740631489359108,321.5,2010,1,-6.740631489359108;321.5
11353,-6.740631489359108,321.5,2010,2,-6.740631489359108;321.5
11354,-6.740631489359108,321.5,2010,3,-6.740631489359108;321.5
11355,-6.740631489359108,321.5,2010,4,-6.740631489359108;321.5
11356,-6.740631489359108,321.5,2010,5,-6.740631489359108;321.5
11357,-6.740631489359108,321.5,2010,6,-6.740631489359108;321.5
11358,-6.740631489359108,321.5,2010,7,-6.740631489359108;321.5
11359,-6.740631489359108,321.5,2010,8,-6.740631489359108;321.5
11360,-6.740631489359108,321.5,2010,9,-6.740631489359108;321.5
11361,-6.740631489359108,321.5,2010,10,-6.740631489359108;321.5
11362,-6.740631489359108,321.5,2010,11,-6.740631489359108;321.5
11363,-6.740631489359108,321.5,2010,12,-6.740631489359108;321.5
11364,-6.740631489359108,321.5,2011,1,-6.740631489359108;321.5
11365,-6.740631489359108,321.5,2011,2,-6.740631489359108;321.5
11366,-6.740631489359108,321.5,2011,3,-6.740631489359108;321.5
11367,-6.740631489359108,321.5,2011,4,-6.740631489359108;321.5
11368,-6.740631489359108,321.5,2011,5,-6.740631489359108;321.5
11369,-6.740631489359108,321.5,2011,6,-6.740631489359108;321.5
11370,-6.740631489359108,321.5,2011,7,-6.740631489359108;321.5
11371,-6.740631489359108,321.5,2011,8,-6.740631489359108;321.5
11372,-6.740631489359108,321.5,2011,9,-6.740631489359108;321.5
11373,-6.740631489359108,321.5,2011,10,-6.740631489359108;321.5
11374,-6.740631489359108,321.5,2011,11,-6.740631489359108;321.5
11375,-6.740631489359108,321.5,2011,12,-6.740631489359108;321.5
11376,-6.740631489359108,321.5,2012,1,-6.740631489359108;321.5
11377,-6.740631489359108,321.5,2012,2,-6.740631489359108;321.5
11378,-6.740631489359108,321.5,2012,3,-6.740631489359108;321.5
11379,-6.740631489359108,321.5,2012,4,-6.740631489359108;321.5
11380,-6.740631489359108,321.5,2012,5,-6.740631489359108;321.5
11381,-6.740631489359108,321.5,2012,6,-6.740631489359108;321.5
11382,-6.740631489359108,321.5,2012,7,-6.740631489359108;321.5
11383,-6.740631489359108,321.5,2012,8,-6.740631489359108;321.5
11384,-6.740631489359108,321.5,2012,9,-6.740631489359108;321.5
11385,-6.740631489359108,321.5,2012,10,-6.740631489359108;321.5
11386,-6.740631489359108,321.5,2012,11,-6.740631489359108;321.5
11387,-6.740631489359108,321.5,2012,12,-6.740631489359108;321.5
11388,-6.740631489359108,321.5,2013,1,-6.740631489359108;321.5
11389,-6.740631489359108,321.5,2013,2,-6.740631489359108;321.5
11390,-6.740631489359108,321.5,2013,3,-6.740631489359108;321.5
11391,-6.740631489359108,321.5,2013,4,-6.740631489359108;321.5
11392,-6.740631489359108,321.5,2013,5,-6.740631489359108;321.5
11393,-6.740631489359108,321.5,2013,6,-6.740631489359108;321.5
11394,-6.740631489359108,321.5,2013,7,-6.740631489359108;321.5
11395,-6.740631489359108,321.5,2013,8,-6.740631489359108;321.5
11396,-6.740631489359108,321.5,2013,9,-6.740631489359108;321.5
11397,-6.740631489359108,321.5,2013,10,-6.740631489359108;321.5
11398,-6.740631489359108,321.5,2013,11,-6.740631489359108;321.5
11399,-6.740631489359108,321.5,2013,12,-6.740631489359108;321.5
11400,-6.740631489359108,321.5,2014,1,-6.740631489359108;321.5
11401,-6.740631489359108,321.5,2014,2,-6.740631489359108;321.5
11402,-6.740631489359108,321.5,2014,3,-6.740631489359108;321.5
11403,-6.740631489359108,321.5,2014,4,-6.740631489359108;321.5
11404,-6.740631489359108,321.5,2014,5,-6.740631489359108;321.5
11405,-6.740631489359108,321.5,2014,6,-6.740631489359108;321.5
11406,-6.740631489359108,321.5,2014,7,-6.740631489359108;321.5
11407,-6.740631489359108,321.5,2014,8,-6.740631489359108;321.5
11408,-6.740631489359108,321.5,2014,9,-6.740631489359108;321.5
11409,-6.740631489359108,321.5,2014,10,-6.740631489359108;321.5
11410,-6.740631489359108,321.5,2014,11,-6.740631489359108;321.5
11411,-6.740631489359108,321.5,2014,12,-6.740631489359108;321.5
11412,-6.740631489359108,321.5,2015,1,-6.740631489359108;321.5
